Barcode	Peptide	LFC	totalMeanLFC
640091206	FES_706_718	0.31274208044933793	0.25366470050349044
640091206	FGFR1_761_773	0.2337631728201437	0.4323833092350083
640091206	FGFR2_762_774	0.6032936939495928	0.35710892887771745
640091206	FGFR3_753_765	0.6149202796396054	0.5199136206157066
640091206	GAB1_622_632	0.7976783819666986	0.5559235119187385
640091206	GAB2_638_648	0.5267350576312655	0.5006199273676021
640091206	GSK3B_210_222_C218S	0.6608054019813681	0.3106468180948084
640091206	HAVR2_257_267	0.6424910015993515	0.30509639119177717
640091206	INSR_992_1004	0.16259155649920043	0.3790516916778947
640091206	IRS1_890_902	0.37495029080867237	0.5169692395226066
640091206	IRS2_626_638	0.519370238199218	0.377273426226773
640091206	JAK1_ 1027_1039	0.28061174945532574	0.32565330341266413
640091206	JAK2_563_577	0.24456267735200576	0.33825091102520144
640091206	JAK3_974_986	0.38091215721603167	0.2921510066057911
640091206	K2C6B_53_65	0.7348671282822083	0.23631140998163858
640091206	K2C8_425_437	1.204427848842252	0.7889338029101901
640091206	KIT_930_942_C942S	0.5897936880658632	0.2834946149904252
640091206	KSYK_518_530	0.6583309386964844	0.5443641138069953
640091206	LAT_194_206	0.7031546550617724	0.6361475572382593
640091206	LAT_249_261	0.6651006260185106	0.5710234552384561
640091206	LCK_387_399	0.26880611433481594	0.2887275302440366
640091206	LYN_391_403	0.6221538120221055	0.38127129415856026
640091206	LYN_501_512	0.6064635699320782	0.8088056944490414
640091206	MBP_198_210	1.2239954159912418	0.6090732402718757
640091206	MBP_259_271	2.2895066171949843	0.6687517994408982
640091206	MET_1227_1239	0.36783600497232527	0.35563590570123765
640091206	MET_1228_1240	0.752223052214573	0.4837934541310747
640091206	MK01_180_192	1.2372252194841882	0.9305785933429468
640091206	MK03_199_208	-0.28569500324496655	0.19317165164020592
640091206	MK08_181_191	0.6567706180228452	0.29153743484248346
640091206	MK10_216_228	0.042190810260799516	0.08129530912946888
640091206	MK12_178_190	0.5928702476498566	0.2811597904870113
640091206	MK12_180_189_M182B	-0.2168563629665976	-0.06823136102629383
640091206	MK14_173_185	-1.7499212492701193	0.12575355736296392
640091206	MK14_177_187	0.4427153305728231	0.2124538162046304
640091206	MPZL1_236_246	0.50756351685175	0.36453619237519125
640091206	NCF1_313_325	0.0909687847518752	0.13702775920101296
640091206	NTRK1_489_501	-0.1309735537431047	-0.22799991253595517
640091206	NTRK2_696_708	0.6182367320033499	0.43175977928684023
640091206	P85A_600_612	0.5801749615992859	0.39694499219365714
640091206	PAXI_111_123	0.3833741627731744	0.2771227786159063
640091206	PAXI_24_36	0.513701470555139	0.336176704901986
640091206	PDCD1_221_229_FS219_220KK	0.13947441892105772	0.1495607997450635
640091206	PDPK1_2_14	0.4449825664708671	0.2843486687644665
640091206	PDPK1_369_381	0.6767229615446189	0.37852578710546886
640091206	PECA1_706_718	0.3737349449959009	0.29595324206732876
640091206	PGFRB_1002_1014	0.47788287774458915	0.3529942604877103
640091206	PGFRB_1014_1028	0.7779700193238908	0.6729781422195869
640091206	PGFRB_572_584	0.5699470228654064	0.3538284897184756
640091206	PGFRB_709_721	0.6330938198744631	0.3530255072005278
640091206	PGFRB_768_780	-0.328034252637428	0.22619337163520795
640091206	PGFRB_771_783	0.3567325243115347	0.6909584710082889
640091206	PLCG1_1246_1258	0.02694122177720537	-0.06487285132099056
640091206	PP2AB_297_309	0.298831954519474	6.885393206529736e-4
640091206	PRGR_786_798	0.8211842211754421	0.48613313666733965
640091206	PRRX2_202_214	0.3290642761689906	0.20327268696546094
640091206	PTN11_57_67	0.6346565912766629	0.32018419338554754
640091206	PTN11_580_590	0.4879877920140441	0.3393592023802731
640091206	PTN6_558_570	0.6553444423164878	0.45504365636245375
640091206	RAF1_332_344	0.2672586573789042	0.18079540899563185
640091206	RASA1_453_465	0.5256561518736618	0.344811919663619
640091206	RB_804_816	0.5250910447437578	0.19905493132942156
640091206	RET_1022_1034	0.5300802311402126	0.3340117301382743
640091206	RON_1346_1358	0.6915300558534465	0.28173653928607667
640091206	SHC1_309_321	0.5746390574523952	0.24719042417851642
640091206	STAT2_684_696	-0.8829605788097807	-0.1369176223836015
640091206	STAT4_714_726	0.6616204692505638	0.5529130616420151
640091206	TEC_512_524	0.5584260238019061	0.3194563566097551
640091206	TNNT1_2_14	1.4579535314947445	1.0551269513851576
640091206	TYK2_1048_1060	0.3012729582072984	0.2220988177145795
640091206	TYRO3_679_691	0.6388570404828542	0.45463904632134405
640091206	VGFR1_1040_1052	0.39946469535838247	0.41480226896370603
640091206	VGFR1_1206_1218	-0.47267612514678836	0.6783422833665439
640091206	VGFR2_1046_1058	0.223073018136847	0.20202190318235905
640091206	VGFR2_1168_1180	0.7034507514795578	0.6237861486423005
640091206	VGFR2_944_956	0.8232698206525733	-0.0962993418058562
640091206	VGFR2_989_1001	0.4852816283938619	0.34422205921862375
640091206	VGFR3_1061_1073	0.6442966401035584	0.37119355950822747
640091206	VISTA_260_270	0.4171686041278493	0.17552980537336182
640091206	YES_420_432	0.5127393513226766	0.3502457946856297
640091206	ZAP70_485_497	0.4612429120841197	0.31727422072268635
640091206	ZBT16_621_633	1.3428877135230084	0.7717100853717135
640091208	41_654_666	0.3857080316876136	0.31828547037026994
640091208	AKT1_309_321_C310S	0.2506582695375146	-0.16051094874155383
640091208	AKT1_320_332	0.06422126797148842	0.15716314821369112
640091208	ANXA1_14_26	0.4136336048612046	0.4247938581088648
640091208	ANXA2_17_29	1.0028539970551522	0.7190362854577333
640091208	ARAF_297_307	0.21274152596603724	0.20652815964787705
640091208	BTLA_252_262	0.2844757549265431	0.3373483720091297
640091208	C1R_199_211	0.243372158856757	0.4823348142456143
640091208	CALM_95_107	0.8725390908177415	0.6266181894741573
640091208	CBL_693_705	0.8557714088081818	0.7033152328617028
640091208	CD28_203_215	0.4739843742659824	0.2932925268325454
640091208	CD3E_182_194	0.22620198321857998	0.3232991919110339
640091208	CD3E_193_205	0.006611812859887323	0.32877908353096724
640091208	CD3Z_105_117	0.24104496586605606	0.31020836088877485
640091208	CD3Z_116_128	0.16188768237689377	0.3412477786555905
640091208	CD3Z_117_129	0.375270696621091	0.45327884418019604
640091208	CD3Z_135_147	0.18171439874403017	0.3635991626627056
640091208	CD3Z_146_158	1.3375300612472514	0.6599153382990166
640091208	CD3Z_146_158.1	0.13567655637928677	0.41234960013378386
640091208	CD3Z_77_89	0.05630396339293409	0.28396237408225566
640091208	CD70_9_21_C17S	0.07884765357515722	0.15141029553133803
640091208	CDK1_9_21	0.320889449566371	0.35568836734101045
640091208	CDK2_8_20	0.2736843412737766	0.23135921844061436
640091208	CDK4_11_23	0.37210747657755316	0.422551269035569
640091208	CRK_214_226	-0.9530365210294134	0.14942803316497422
640091208	CTNB1_79_91	0.3153279127579287	0.1865818603293512
640091208	DCX_67_79	0.793248458158673	0.3209780755094685
640091208	EGFR_1103_1115	0.9538787265734392	0.6628378488013329
640091208	EGFR_1165_1177	0.21678498108059951	0.33511589955813115
640091208	EGFR_1190_1202	0.16398994612517637	0.4673936750068253
640091208	EPHA1_774_786	0.34152786574154437	0.35092171259514543
640091208	EPHA2_765_777	0.3588390312950356	0.4385067819769546
640091208	EPHA7_607_619	0.5349104061910408	0.3858135747466263
640091208	EPHB1_771_783	0.7360620873218071	0.5157726669522829
640091208	EPOR_361_373	0.3837258505163499	0.34778879778421423
640091208	EPOR_419_431	-0.16789446621494175	0.37659097284216764
640091208	ERBB2_1241_1253	0.21663044593494885	0.31714395577541704
640091208	ERBB2_870_882	0.3497597820557159	0.47815504929073605
640091208	ERBB3_1283_1295	0.5800090364870263	-0.1860288278649763
640091208	ERBB4_1181_1193	-0.8735766371942741	0.26648221921216536
640091208	ERBB4_1277_1289	-0.3920246978024302	0.22376727854536918
640091208	FAK1_569_581	0.38511264803579603	0.3611845156273927
640091208	FAK2_572_584	0.30394335037183495	0.3099457456816757
640091208	FER_707_719	0.1323282147846605	0.28653106740413364
640091208	FES_706_718	0.2729416265138713	0.25366470050349044
640091208	FGFR1_761_773	0.6766015890086372	0.4323833092350083
640091208	FGFR2_762_774	0.18041412907965615	0.35710892887771745
640091208	FGFR3_753_765	0.5517901892927268	0.5199136206157066
640091208	GAB1_622_632	0.829211884537993	0.5559235119187385
640091208	GAB2_638_648	0.2192710548205179	0.5006199273676021
640091208	GSK3B_210_222_C218S	0.2432136243047962	0.3106468180948084
640091208	HAVR2_257_267	0.16866664231781492	0.30509639119177717
640091208	INSR_992_1004	0.8061856432896493	0.3790516916778947
640091208	IRS1_890_902	0.6844394911570557	0.5169692395226066
640091208	IRS2_626_638	0.25377778933429074	0.377273426226773
640091208	JAK1_ 1027_1039	0.3515256806428315	0.32565330341266413
640091208	JAK2_563_577	0.4672160241562855	0.33825091102520144
640091208	JAK3_974_986	0.3164174828940487	0.2921510066057911
640091208	K2C6B_53_65	-0.14736978543733414	0.23631140998163858
640091208	K2C8_425_437	1.069585075315954	0.7889338029101901
640091208	KIT_930_942_C942S	0.06905984017350697	0.2834946149904252
640091208	KSYK_518_530	0.5351418922119029	0.5443641138069953
640091208	LAT_194_206	0.6699820647131238	0.6361475572382593
640091208	LAT_249_261	0.5372987743462261	0.5710234552384561
640091208	LCK_387_399	0.26401217275762434	0.2887275302440366
640091208	LYN_391_403	0.21626010603816592	0.38127129415856026
640091208	LYN_501_512	0.0639198325618402	0.8088056944490414
640091208	MBP_198_210	0.5627722610870904	0.6090732402718757
640091208	MBP_259_271	-0.8005816934621777	0.6687517994408982
640091208	MET_1227_1239	0.33682162721197884	0.35563590570123765
640091208	MET_1228_1240	0.33278703093171824	0.4837934541310747
640091208	MK01_180_192	0.7173610362266947	0.9305785933429468
640091208	MK03_199_208	0.5616151890073269	0.19317165164020592
640091208	MK08_181_191	0.028715378699004646	0.29153743484248346
640091208	MK10_216_228	0.007933142759613432	0.08129530912946888
640091208	MK12_178_190	0.20625636552957172	0.2811597904870113
640091208	MK12_180_189_M182B	0.16651887310573787	-0.06823136102629383
640091208	MK14_173_185	1.514573172829758	0.12575355736296392
640091208	MK14_177_187	0.11235401679205026	0.2124538162046304
640091208	MPZL1_236_246	0.30079012608929023	0.36453619237519125
640091208	NCF1_313_325	0.43092127873709885	0.13702775920101296
640091208	NTRK1_489_501	-0.15116407333365034	-0.22799991253595517
640091208	NTRK2_696_708	0.5332028185652256	0.43175977928684023
640091208	P85A_600_612	0.2964553077816596	0.39694499219365714
640091208	PAXI_111_123	0.19021569638719527	0.2771227786159063
640091208	PAXI_24_36	0.160192978211108	0.336176704901986
640091208	PDCD1_221_229_FS219_220KK	0.33754605570223184	0.1495607997450635
640091208	PDPK1_2_14	0.1885133015414624	0.2843486687644665
640091208	PDPK1_369_381	0.2681773530909828	0.37852578710546886
640091208	PECA1_706_718	0.3307143521349971	0.29595324206732876
640091208	PGFRB_1002_1014	0.43710775738392016	0.3529942604877103
640091208	PGFRB_1014_1028	0.6811934967543474	0.6729781422195869
640091208	PGFRB_572_584	0.3284224678837351	0.3538284897184756
640091208	PGFRB_709_721	0.3194406890282675	0.3530255072005278
640091208	PGFRB_768_780	0.6242754247459823	0.22619337163520795
640091208	PGFRB_771_783	1.012812651184393	0.6909584710082889
640091208	PLCG1_1246_1258	-0.5193449076658574	-0.06487285132099056
640091208	PP2AB_297_309	-0.40871618048212577	6.885393206529736e-4
640091208	PRGR_786_798	0.7172795777557557	0.48613313666733965
640091208	PRRX2_202_214	0.10754542312143656	0.20327268696546094
640091208	PTN11_57_67	0.2383873993446599	0.32018419338554754
640091208	PTN11_580_590	0.27918533921198385	0.3393592023802731
640091208	PTN6_558_570	0.3965376155943776	0.45504365636245375
640091208	RAF1_332_344	0.15386302196004387	0.18079540899563185
640091208	RASA1_453_465	0.16387190036231214	0.344811919663619
640091208	RB_804_816	0.0855885557189886	0.19905493132942156
640091208	RET_1022_1034	0.270453961931036	0.3340117301382743
640091208	RON_1346_1358	0.0403577376161417	0.28173653928607667
640091208	SHC1_309_321	-0.10955992517207624	0.24719042417851642
640091208	STAT2_684_696	0.5691606445982633	-0.1369176223836015
640091208	STAT4_714_726	-0.00487809438846476	0.5529130616420151
640091208	TEC_512_524	0.1665653876479416	0.3194563566097551
640091208	TNNT1_2_14	0.35667057471414765	1.0551269513851576
640091208	TYK2_1048_1060	0.17994081003063833	0.2220988177145795
640091208	TYRO3_679_691	0.27895640112196673	0.45463904632134405
640091208	VGFR1_1040_1052	0.6965836484296384	0.41480226896370603
640091208	VGFR1_1206_1218	1.9659381639263667	0.6783422833665439
640091208	VGFR2_1046_1058	0.34676667314274834	0.20202190318235905
640091208	VGFR2_1168_1180	0.656157128684197	0.6237861486423005
640091208	VGFR2_944_956	-1.0823619695574744	-0.0962993418058562
640091208	VGFR2_989_1001	0.30622444416040473	0.34422205921862375
640091208	VGFR3_1061_1073	0.5600721309024843	0.37119355950822747
640091208	VISTA_260_270	0.21691313240723264	0.17552980537336182
640091208	YES_420_432	0.2987498797647836	0.3502457946856297
640091208	ZAP70_485_497	0.17079194558431166	0.31727422072268635
640091208	ZBT16_621_633	0.2837173034836793	0.7717100853717135
640091209	41_654_666	0.24928735314613704	0.31828547037026994
640091209	AKT1_309_321_C310S	-0.023535514460788498	-0.16051094874155383
640091209	AKT1_320_332	0.14555270590332547	0.15716314821369112
640091209	ANXA1_14_26	0.3022599824663468	0.4247938581088648
640091209	ANXA2_17_29	0.6841980079094796	0.7190362854577333
640091209	ARAF_297_307	0.17006330322460528	0.20652815964787705
640091209	BTLA_252_262	6.198475029357553e-4	0.3373483720091297
640091209	C1R_199_211	1.2551966952211093	0.4823348142456143
640091209	CALM_95_107	0.6391339751950875	0.6266181894741573
640091209	CBL_693_705	0.7381571221905574	0.7033152328617028
640091209	CD28_203_215	-0.2914385018753629	0.2932925268325454
640091209	CD3E_182_194	0.19792381684871962	0.3232991919110339
640091209	CD3E_193_205	0.31792525791482884	0.32877908353096724
640091209	CD3Z_105_117	0.20292772865184894	0.31020836088877485
640091209	CD3Z_116_128	0.36644173283021786	0.3412477786555905
640091209	CD3Z_117_129	0.32699456589299203	0.45327884418019604
640091209	CD3Z_135_147	0.18323046918618413	0.3635991626627056
640091209	CD3Z_146_158	0.6977506306134522	0.6599153382990166
640091209	CD3Z_146_158.1	0.31834177751289117	0.41234960013378386
640091209	CD3Z_77_89	0.2893977715167937	0.28396237408225566
640091209	CD70_9_21_C17S	-0.13308113022825552	0.15141029553133803
640091209	CDK1_9_21	0.17953629275238292	0.35568836734101045
640091209	CDK2_8_20	0.3048627691458812	0.23135921844061436
640091209	CDK4_11_23	0.3575759687894875	0.422551269035569
640091209	CRK_214_226	1.0105306674921692	0.14942803316497422
640091209	CTNB1_79_91	0.21026113916699973	0.1865818603293512
640091209	DCX_67_79	-0.11271396233099207	0.3209780755094685
640091209	EGFR_1103_1115	0.790134676539715	0.6628378488013329
640091209	EGFR_1165_1177	0.146034929338823	0.33511589955813115
640091209	EGFR_1190_1202	0.5829319654937848	0.4673936750068253
640091209	EPHA1_774_786	0.4002601245343742	0.35092171259514543
640091209	EPHA2_765_777	0.5061764363295591	0.4385067819769546
640091209	EPHA7_607_619	0.30096534148805	0.3858135747466263
640091209	EPHB1_771_783	0.36828911268509845	0.5157726669522829
640091209	EPOR_361_373	0.2875196496976278	0.34778879778421423
640091209	EPOR_419_431	0.6179578594686541	0.37659097284216764
640091209	ERBB2_1241_1253	0.0733937565515026	0.31714395577541704
640091209	ERBB2_870_882	0.7017403641543876	0.47815504929073605
640091209	ERBB3_1283_1295	-0.9634741239748861	-0.1860288278649763
640091209	ERBB4_1181_1193	0.8026128501616805	0.26648221921216536
640091209	ERBB4_1277_1289	0.5570256242180331	0.22376727854536918
640091209	FAK1_569_581	0.5503936484087149	0.3611845156273927
640091209	FAK2_572_584	0.27550664850789275	0.3099457456816757
640091209	FER_707_719	0.36510669484214286	0.28653106740413364
640091209	FES_706_718	0.17531039454726205	0.25366470050349044
640091209	FGFR1_761_773	0.386785165876244	0.4323833092350083
640091209	FGFR2_762_774	0.2876189636039035	0.35710892887771745
640091209	FGFR3_753_765	0.39303039291478736	0.5199136206157066
640091209	GAB1_622_632	0.04088026925152377	0.5559235119187385
640091209	GAB2_638_648	0.7558536696510227	0.5006199273676021
640091209	GSK3B_210_222_C218S	0.027921427998260917	0.3106468180948084
640091209	HAVR2_257_267	0.10413152965816508	0.30509639119177717
640091209	INSR_992_1004	0.16837787524483439	0.3790516916778947
640091209	IRS1_890_902	0.49151793660209186	0.5169692395226066
640091209	IRS2_626_638	0.35867225114681034	0.377273426226773
640091209	JAK1_ 1027_1039	0.3448224801398352	0.32565330341266413
640091209	JAK2_563_577	0.30297403156731306	0.33825091102520144
640091209	JAK3_974_986	0.17912337970729286	0.2921510066057911
640091209	K2C6B_53_65	0.12143688710004152	0.23631140998163858
640091209	K2C8_425_437	0.09278848457236455	0.7889338029101901
640091209	KIT_930_942_C942S	0.19163031673190556	0.2834946149904252
640091209	KSYK_518_530	0.43961951051259884	0.5443641138069953
640091209	LAT_194_206	0.5353059519398817	0.6361475572382593
640091209	LAT_249_261	0.5106709653506316	0.5710234552384561
640091209	LCK_387_399	0.3333643036396694	0.2887275302440366
640091209	LYN_391_403	0.3053999644154093	0.38127129415856026
640091209	LYN_501_512	1.7560336808532058	0.8088056944490414
640091209	MBP_198_210	0.04045204373729483	0.6090732402718757
640091209	MBP_259_271	0.5173304745898881	0.6687517994408982
640091209	MET_1227_1239	0.3622500849194088	0.35563590570123765
640091209	MET_1228_1240	0.366370279246933	0.4837934541310747
640091209	MK01_180_192	0.8371495243179574	0.9305785933429468
640091209	MK03_199_208	0.30359476915825745	0.19317165164020592
640091209	MK08_181_191	0.18912630780560047	0.29153743484248346
640091209	MK10_216_228	0.1937619743679937	0.08129530912946888
640091209	MK12_178_190	0.04435275828160545	0.2811597904870113
640091209	MK12_180_189_M182B	-0.15435659321802175	-0.06823136102629383
640091209	MK14_173_185	0.6126087485292531	0.12575355736296392
640091209	MK14_177_187	0.08229210124901787	0.2124538162046304
640091209	MPZL1_236_246	0.2852549341845334	0.36453619237519125
640091209	NCF1_313_325	-0.11080678588593518	0.13702775920101296
640091209	NTRK1_489_501	-0.40186211053111043	-0.22799991253595517
640091209	NTRK2_696_708	0.14383978729194524	0.43175977928684023
640091209	P85A_600_612	0.3142047072000258	0.39694499219365714
640091209	PAXI_111_123	0.2577784766873492	0.2771227786159063
640091209	PAXI_24_36	0.33463566593971095	0.336176704901986
640091209	PDCD1_221_229_FS219_220KK	-0.02833807538809907	0.1495607997450635
640091209	PDPK1_2_14	0.21955013828107006	0.2843486687644665
640091209	PDPK1_369_381	0.19067704668080498	0.37852578710546886
640091209	PECA1_706_718	0.1834104290710883	0.29595324206732876
640091209	PGFRB_1002_1014	0.14399214633462165	0.3529942604877103
640091209	PGFRB_1014_1028	0.5597709105805224	0.6729781422195869
640091209	PGFRB_572_584	0.16311597840628522	0.3538284897184756
640091209	PGFRB_709_721	0.10654201269885277	0.3530255072005278
640091209	PGFRB_768_780	0.3823389427970696	0.22619337163520795
640091209	PGFRB_771_783	0.703330237528939	0.6909584710082889
640091209	PLCG1_1246_1258	0.29778513192568035	-0.06487285132099056
640091209	PP2AB_297_309	0.11194984392461071	6.885393206529736e-4
640091209	PRGR_786_798	-0.08006438892917878	0.48613313666733965
640091209	PRRX2_202_214	0.17320836160595565	0.20327268696546094
640091209	PTN11_57_67	0.08750858953531981	0.32018419338554754
640091209	PTN11_580_590	0.25090447591479137	0.3393592023802731
640091209	PTN6_558_570	0.3132489111764958	0.45504365636245375
640091209	RAF1_332_344	0.12126454764794747	0.18079540899563185
640091209	RASA1_453_465	0.34490770675488314	0.344811919663619
640091209	RB_804_816	-0.013514806474481666	0.19905493132942156
640091209	RET_1022_1034	0.20150099734357418	0.3340117301382743
640091209	RON_1346_1358	0.1133218243886418	0.28173653928607667
640091209	SHC1_309_321	0.2764921402552303	0.24719042417851642
640091209	STAT2_684_696	-0.09695293293928708	-0.1369176223836015
640091209	STAT4_714_726	1.0019968100639463	0.5529130616420151
640091209	TEC_512_524	0.2333776583794176	0.3194563566097551
640091209	TNNT1_2_14	1.3507567479465807	1.0551269513851576
640091209	TYK2_1048_1060	0.18508268490580182	0.2220988177145795
640091209	TYRO3_679_691	0.4461036973592112	0.45463904632134405
640091209	VGFR1_1040_1052	0.1483584631030972	0.41480226896370603
640091209	VGFR1_1206_1218	0.5417648113200535	0.6783422833665439
640091209	VGFR2_1046_1058	0.03622601826748184	0.20202190318235905
640091209	VGFR2_1168_1180	0.5117505657631467	0.6237861486423005
640091209	VGFR2_944_956	-0.029805876512667417	-0.0962993418058562
640091209	VGFR2_989_1001	0.24116010510160457	0.34422205921862375
640091209	VGFR3_1061_1073	-0.09078809248136022	0.37119355950822747
640091209	VISTA_260_270	-0.10749232041499646	0.17552980537336182
640091209	YES_420_432	0.23924815296942903	0.3502457946856297
640091209	ZAP70_485_497	0.3197878044996276	0.31727422072268635
640091209	ZBT16_621_633	0.6885252391084529	0.7717100853717135
