Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
CAMK1D	0.50685	219	KEA3	0.30857142857142855	3	CAMK1D	CAMK	CAMK1	NA
CAMK2A	0.6666666666666666	230	KEA3	0.23142857142857143	4	CAMK2A	CAMK	CAMK2	NA
CAMK2B	0.50001315	212	KEA3	0.32857142857142857	3	CAMK2B	CAMK	CAMK2	NA
CAMK2D	0.6666666666666666	230	KEA3	0.23142857142857143	4	CAMK2D	CAMK	CAMK2	NA
CAMK2G	8.32e-19	14	KEA3	0.9628571428571429	1	CAMK2G	CAMK	CAMK2	NA
CAMK4	0.43800000000305334	189	KEA3	0.4257142857142857	3	CAMK4	CAMK	CAMK1	NA
CAMKK1	0.6666666667676666	244	KEA3	0.19142857142857142	4	CAMKK1	OTHER	CAMKK	META
CAMKK2	0.50000000171	204	KEA3	0.3514285714285714	3	CAMKK2	OTHER	CAMKK	META
CDC42BPA	0.123	150	KEA3	0.54	2	CDC42BPA	AGC	DMPK	GEK
CDC7	1	267	KEA3	0	4	CDC7	OTHER	CDC7	NA
CDK1	0.0018900000000085	83	KEA3	0.7485714285714286	2	CDK1	CMGC	CDK	CDC2
CDK11A	1	267	KEA3	0	4	CDK11A	NA	NA	NA
CDK12	1	267	KEA3	0	4	CDK12	CMGC	CDK	CRK7
CDK15	3.51e-17	16	KEA3	0.9542857142857143	1	CDK15	CMGC	CDK	PFTAIRE
CDK16	8.87e-40	5	KEA3	0.9885714285714285	1	CDK16	CMGC	CDK	PCTAIRE
CDK18	3.63e-4	67	KEA3	0.7942857142857143	1	CDK18	CMGC	CDK	PCTAIRE
CDK19	3.39e-4	66	KEA3	0.7971428571428572	1	CDK19	CMGC	CDK	CDK8
CDK2	0.32333333334930003	173	KEA3	0.4742857142857143	3	CDK2	CMGC	CDK	CDC2
CDK20	1.35e-4	60	KEA3	0.8171428571428572	1	CDK20	CMGC	CDK	CCRK
CDK3	0.666666666666844	238	KEA3	0.20857142857142857	4	CDK3	CMGC	CDK	CDC2
CDK4	0.5643333333333334	227	KEA3	0.2857142857142857	3	CDK4	CMGC	CDK	CDK4
CDK5	0.005803333333333333	91	KEA3	0.7257142857142858	2	CDK5	CMGC	CDK	CDK5
CDK6	0.6666666668136667	245	KEA3	0.18857142857142858	4	CDK6	CMGC	CDK	CDK4
CDK7	0.008066666666666666	93	KEA3	0.72	2	CDK7	CMGC	CDK	CDK7
CDK8	1	267	KEA3	0	4	CDK8	CMGC	CDK	CDK8
CDK9	0.6666666670733333	247	KEA3	0.18285714285714286	4	CDK9	CMGC	CDK	CDK9
CDKL3	1	267	KEA3	0	4	CDKL3	CMGC	CDKL	NA
CDKL5	0.14150000258499998	156	KEA3	0.5228571428571429	2	CDKL5	CMGC	CDKL	NA
CHEK1	0.10333333333333335	142	KEA3	0.5657142857142857	2	CHEK1	CAMK	CAMKL	CHK1
CHEK2	0.6666666672266667	248	KEA3	0.18	4	CHEK2	CAMK	RAD53	NA
CHUK	0.6666666666666742	234	KEA3	0.22	4	CHUK	OTHER	IKK	NA
CLK1	0.1545	159	KEA3	0.5142857142857142	2	CLK1	CMGC	CLK	NA
CLK2	0.247	169	KEA3	0.4857142857142857	3	CLK2	CMGC	CLK	NA
CLK3	0.5000000000000124	192	KEA3	0.38571428571428573	3	CLK3	CMGC	CLK	NA
CLK4	1	267	KEA3	0	4	CLK4	CMGC	CLK	NA
CSF1R	2.19e-4	64	KEA3	0.8028571428571428	1	CSF1R	TK	PDGFR	NA
CSK	1.3599e-4	61	KEA3	0.8142857142857143	1	CSK	TK	CSK	NA
CSNK1A1	0.6666666723	252	KEA3	0.16857142857142857	4	CSNK1A1	CK1	CK1	CK1-A
CSNK1A1L	1	267	KEA3	0	4	CSNK1A1L	CK1	CK1	CK1-A
CSNK1D	0.6666666666666666	230	KEA3	0.23142857142857143	4	CSNK1D	CK1	CK1	CK1-D
CSNK1E	0.6666666666666666	230	KEA3	0.23142857142857143	4	CSNK1E	CK1	CK1	CK1-D
CSNK1G1	0.5065500000000001	218	KEA3	0.31142857142857144	3	CSNK1G1	CK1	CK1	CK1-G
CSNK1G2	0.043000000000000003	114	KEA3	0.6542857142857142	2	CSNK1G2	CK1	CK1	CK1-G
CSNK1G3	1.35e-16	17	KEA3	0.9514285714285714	1	CSNK1G3	CK1	CK1	CK1-G
CSNK2A1	0.009066666666666667	94	KEA3	0.7171428571428572	2	CSNK2A1	CMGC	CK2	NA
CSNK2A2	0.6666666666666666	230	KEA3	0.23142857142857143	4	CSNK2A2	CMGC	CK2	NA
DAPK1	0.6666666698333333	251	KEA3	0.17142857142857143	4	DAPK1	CAMK	DAPK	DAPK
DAPK3	0.6996	265	KEA3	0.13142857142857142	4	DAPK3	CAMK	DAPK	DAPK
DCLK1	9.73e-11	23	KEA3	0.9342857142857143	1	DCLK1	CAMK	DCAMKL	NA
DDR1	0.500000000153	201	KEA3	0.36	3	DDR1	TK	DDR	NA
DDR2	4.27e-43	4	KEA3	0.9914285714285714	1	DDR2	TK	DDR	NA
DMPK	1.03e-8	29	KEA3	0.9171428571428571	1	DMPK	AGC	DMPK	GEK
DYRK1A	0.6666666684566667	249	KEA3	0.17714285714285713	4	DYRK1A	CMGC	DYRK	DYRK1
DYRK1B	0.6666666666666687	231	KEA3	0.22857142857142856	4	DYRK1B	CMGC	DYRK	DYRK1
DYRK2	0.18166666666666667	164	KEA3	0.5	2	DYRK2	CMGC	DYRK	DYRK2
DYRK3	0.5003985	215	KEA3	0.32	3	DYRK3	CMGC	DYRK	DYRK2
DYRK4	0.0433	116	KEA3	0.6485714285714286	2	DYRK4	CMGC	DYRK	DYRK2
EEF2K	0.5000177	214	KEA3	0.32285714285714284	3	EEF2K	ATYPICAL	ALPHA	EEF2K
EGFR	1.7323999999999998e-7	38	KEA3	0.8857142857142857	1	EGFR	TK	EGFR	NA
EIF2AK1	1	267	KEA3	0	4	EIF2AK1	OTHER	PEK	HRI
EIF2AK2	0.06953333333333334	123	KEA3	0.6228571428571429	2	EIF2AK2	OTHER	PEK	PKR
EIF2AK3	1	267	KEA3	0	4	EIF2AK3	OTHER	PEK	PEK
EPHA2	1.59e-8	30	KEA3	0.9085714285714286	1	EPHA2	TK	EPH	NA
EPHA3	0.1135	146	KEA3	0.5542857142857143	2	EPHA3	TK	EPH	NA
EPHA4	0.0291	103	KEA3	0.6857142857142857	2	EPHA4	TK	EPH	NA
EPHA8	1	267	KEA3	0	4	EPHA8	TK	EPH	NA
EPHB1	4.47e-4	68	KEA3	0.7914285714285715	1	EPHB1	TK	EPH	NA
EPHB2	1.01e-4	59	KEA3	0.82	1	EPHB2	TK	EPH	NA
EPHB3	2.92e-34	8	KEA3	0.98	1	EPHB3	TK	EPH	NA
ERBB2	8e-4	74	KEA3	0.7742857142857142	1	ERBB2	TK	EGFR	NA
ERBB4	1.59e-8	30	KEA3	0.9085714285714286	1	ERBB4	TK	EGFR	NA
FASTK	0.043000000000001495	115	KEA3	0.6514285714285715	2	FASTK	ATYPICAL	FAST	NA
FER	2.435e-5	50	KEA3	0.8485714285714285	1	FER	TK	FER	NA
FES	4.33e-28	10	KEA3	0.9742857142857143	1	FES	TK	FER	NA
FGFR1	0.3632666666666667	180	KEA3	0.4514285714285714	3	FGFR1	TK	FGFR	NA
FGFR2	0.1385	154	KEA3	0.5285714285714286	2	FGFR2	TK	FGFR	NA
FGFR3	0.0315	104	KEA3	0.6828571428571428	2	FGFR3	TK	FGFR	NA
FGFR4	0.01985	101	KEA3	0.6942857142857143	2	FGFR4	TK	FGFR	NA
FGR	0.01985	101	KEA3	0.6942857142857143	2	FGR	TK	SRC	SRCA
FLT1	8.99e-12	21	KEA3	0.94	1	FLT1	TK	VEGFR	NA
FLT3	1.77e-51	2	KEA3	0.9971428571428571	1	FLT3	TK	PDGFR	NA
FLT4	2.13e-25	11	KEA3	0.9714285714285714	1	FLT4	TK	VEGFR	NA
FRK	0.09100000000000814	134	KEA3	0.5885714285714285	2	FRK	TK	SRC	FRK
FYN	6.821666666666667e-7	40	KEA3	0.88	1	FYN	TK	SRC	SRCA
GRK1	1	267	KEA3	0	4	GRK1	AGC	GRK	GRK
GRK2	0.06286666666666667	121	KEA3	0.6314285714285715	2	GRK2	AGC	GRK	BARK
GRK3	1	267	KEA3	0	4	GRK3	AGC	GRK	BARK
GRK5	0.666666666666671	233	KEA3	0.22285714285714286	4	GRK5	AGC	GRK	GRK
GRK6	0.6666666666666666	230	KEA3	0.23142857142857143	4	GRK6	AGC	GRK	GRK
GSK3A	0.39700000000000024	185	KEA3	0.43714285714285717	3	GSK3A	CMGC	GSK	NA
GSK3B	0.30533333333333335	172	KEA3	0.47714285714285715	3	GSK3B	CMGC	GSK	NA
HASPIN	1	267	KEA3	0	4	HASPIN	OTHER	HASPIN	NA
HCK	0.08113333333333334	126	KEA3	0.6142857142857143	2	HCK	TK	SRC	SRCB
HIPK1	0.5	191	KEA3	0.38857142857142857	3	HIPK1	CMGC	DYRK	HIPK
HIPK2	0.6666669403333333	257	KEA3	0.15428571428571428	4	HIPK2	CMGC	DYRK	HIPK
HIPK3	1	267	KEA3	0	4	HIPK3	CMGC	DYRK	HIPK
HIPK4	0.500000000000267	198	KEA3	0.36857142857142855	3	HIPK4	CMGC	DYRK	HIPK
ICK	0.127	151	KEA3	0.5371428571428571	2	CILK1	CMGC	RCK	NA
IGF1R	0.033633333333333335	107	KEA3	0.6742857142857143	2	IGF1R	TK	INSR	NA
IKBKB	0.13866666666666666	155	KEA3	0.5257142857142857	2	IKBKB	OTHER	IKK	NA
IKBKE	0.38433333333340736	183	KEA3	0.44285714285714284	3	IKBKE	OTHER	IKK	NA
ILK	0.39400000983333333	184	KEA3	0.44	3	ILK	TKL	MLK	ILK
INSR	3.834876666666667e-5	53	KEA3	0.84	1	INSR	TK	INSR	NA
IRAK1	0.5	191	KEA3	0.38857142857142857	3	IRAK1	TKL	IRAK	NA
IRAK3	1	267	KEA3	0	4	IRAK3	TKL	IRAK	NA
IRAK4	0.00456	89	KEA3	0.7314285714285714	2	IRAK4	TKL	IRAK	NA
ITK	0.0033566666666666667	86	KEA3	0.74	2	ITK	TK	TEC	NA
JAK1	0.5	191	KEA3	0.38857142857142857	3	JAK1	TK	JAKA	NA
JAK2	1.8933333333333335e-4	63	KEA3	0.8085714285714286	1	JAK2	TK	JAKA	NA
JAK3	0.33457333333333333	174	KEA3	0.4714285714285714	3	JAK3	TK	JAKA	NA
KDR	4.63e-11	22	KEA3	0.9371428571428572	1	KDR	TK	VEGFR	NA
KIT	1.92e-35	6	KEA3	0.9857142857142858	1	KIT	TK	PDGFR	NA
KSR1	2.08e-9	27	KEA3	0.9228571428571428	1	KSR1	TKL	RAF	KSR
KSR2	1.37e-7	36	KEA3	0.8914285714285715	1	KSR2	TKL	RAF	KSR
LATS1	1	267	KEA3	0	4	LATS1	AGC	NDR	NA
LATS2	0.5	191	KEA3	0.38857142857142857	3	LATS2	AGC	NDR	NA
LCK	7.09e-10	25	KEA3	0.9285714285714286	1	LCK	TK	SRC	SRCB
LIMK1	3.07e-4	65	KEA3	0.8	1	LIMK1	TKL	LISK	LIMK
LIMK2	0.057	118	KEA3	0.6428571428571429	2	LIMK2	TKL	LISK	LIMK
LRRK2	0.5000000049	205	KEA3	0.3485714285714286	3	LRRK2	TKL	LRRK	NA
LYN	0.021166666666666667	102	KEA3	0.6914285714285714	2	LYN	TK	SRC	SRCB
MAK	3.51e-17	16	KEA3	0.9542857142857143	1	MAK	CMGC	RCK	NA
MAP2K1	0.0017700000000000545	81	KEA3	0.7542857142857143	1	MAP2K1	STE	STE7	MEK1
MAP2K2	8.1000000000765e-4	75	KEA3	0.7714285714285715	1	MAP2K2	STE	STE7	MEK1
MAP2K3	1.42e-9	26	KEA3	0.9257142857142857	1	MAP2K3	STE	STE7	MEK3
MAP2K4	5.610000031e-4	69	KEA3	0.7885714285714286	1	MAP2K4	STE	STE7	MEK4
MAP2K6	0.0013433333333333342	79	KEA3	0.76	1	MAP2K6	STE	STE7	MEK3
MAP2K7	0.098000000000053	139	KEA3	0.5742857142857143	2	MAP2K7	STE	STE7	MEK7
MAP3K1	0.0331	106	KEA3	0.6771428571428572	2	MAP3K1	STE	STE11	MEKK1
MAP3K10	4.72e-5	54	KEA3	0.8371428571428572	1	MAP3K10	TKL	MLK	MLK
MAP3K11	0.6666666896	254	KEA3	0.16285714285714287	4	MAP3K11	TKL	MLK	MLK
MAP3K13	0.50000001875	206	KEA3	0.3457142857142857	3	MAP3K13	TKL	MLK	LZK
MAP3K14	0.6666785	259	KEA3	0.14857142857142858	4	MAP3K14	STE	STE-UNIQUE	NA
MAP3K20	1	267	KEA3	0	4	MAP3K20	TKL	MLK	ZAK
MAP3K3	1.53e-4	62	KEA3	0.8114285714285714	1	MAP3K3	STE	STE11	MEKK2
MAP3K4	0.0607	119	KEA3	0.6371428571428571	2	MAP3K4	STE	STE11	MEKK4
MAP3K5	0.0028933333441	85	KEA3	0.7428571428571429	2	MAP3K5	STE	STE11	ASK
MAP3K6	5.57e-6	44	KEA3	0.8657142857142858	1	MAP3K6	STE	STE11	ASK
MAP3K7	0.4426666666666674	190	KEA3	0.4228571428571429	3	MAP3K7	TKL	MLK	TAK1
MAP3K8	0.11600515	147	KEA3	0.5514285714285714	2	MAP3K8	STE	STE-UNIQUE	NA
MAP4K1	1.29e-15	19	KEA3	0.9457142857142857	1	MAP4K1	STE	STE20	KHS
MAP4K2	0.084500725	128	KEA3	0.6085714285714285	2	MAP4K2	STE	STE20	KHS
MAP4K3	6.13e-5	56	KEA3	0.8285714285714286	1	MAP4K3	STE	STE20	KHS
MAP4K4	7.5e-4	73	KEA3	0.7771428571428571	1	MAP4K4	STE	STE20	MSN
MAP4K5	0.5	191	KEA3	0.38857142857142857	3	MAP4K5	STE	STE20	KHS
MAPK1	5.836333333333334e-6	45	KEA3	0.8628571428571429	1	MAPK1	CMGC	MAPK	ERK1
MAPK10	0.418	188	KEA3	0.42857142857142855	3	MAPK10	CMGC	MAPK	JNK
MAPK11	0.11633333333333333	148	KEA3	0.5485714285714286	2	MAPK11	CMGC	MAPK	P38
MAPK12	0.3632666666666667	180	KEA3	0.4514285714285714	3	MAPK12	CMGC	MAPK	P38
MAPK13	0.6666666816	253	KEA3	0.1657142857142857	4	MAPK13	CMGC	MAPK	P38
MAPK14	2.6633333333333335e-5	51	KEA3	0.8457142857142858	1	MAPK14	CMGC	MAPK	P38
MAPK15	0.001165	78	KEA3	0.7628571428571429	1	MAPK15	CMGC	MAPK	ERK7
MAPK3	1.3648300000000002e-7	35	KEA3	0.8942857142857142	1	MAPK3	CMGC	MAPK	ERK1
MAPK6	0.51345	222	KEA3	0.3	3	MAPK6	CMGC	MAPK	ERK3
MAPK7	0.6666666666670267	240	KEA3	0.20285714285714285	4	MAPK7	CMGC	MAPK	ERK5
MAPK8	6.050000000000142e-5	55	KEA3	0.8342857142857143	1	MAPK8	CMGC	MAPK	JNK
MAPK9	0.1441	158	KEA3	0.5171428571428571	2	MAPK9	CMGC	MAPK	JNK
MAPKAPK2	0.666666666923	246	KEA3	0.18571428571428572	4	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
MAPKAPK3	1	267	KEA3	0	4	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
MAPKAPK5	0.3372	176	KEA3	0.4657142857142857	3	MAPKAPK5	CAMK	MAPKAPK	MAPKAPK
MARK2	0.6668716666666666	262	KEA3	0.14	4	MARK2	CAMK	CAMKL	MARK
MARK3	0.6667123333333334	260	KEA3	0.1457142857142857	4	MARK3	CAMK	CAMKL	MARK
MARK4	1	267	KEA3	0	4	MARK4	CAMK	CAMKL	MARK
MAST1	0.6005	228	KEA3	0.28285714285714286	3	MAST1	AGC	MAST	MAST
MAST2	1	267	KEA3	0	4	MAST2	AGC	MAST	MAST
MATK	4.51e-33	9	KEA3	0.9771428571428571	1	MATK	TK	CSK	NA
MELK	0.00159	80	KEA3	0.7571428571428571	1	MELK	CAMK	CAMKL	MELK
MERTK	1	267	KEA3	0	4	MERTK	TK	AXL	NA
MET	2.8644533333333333e-5	52	KEA3	0.8428571428571429	1	MET	TK	MET	NA
MKNK1	0.6677066666666667	263	KEA3	0.13714285714285715	4	MKNK1	CAMK	MAPKAPK	MNK
MKNK2	1	267	KEA3	0	4	MKNK2	CAMK	MAPKAPK	MNK
MOK	0.51305	221	KEA3	0.3028571428571429	3	MOK	CMGC	RCK	NA
MOS	1	267	KEA3	0	4	MOS	OTHER	MOS	NA
MST1R	1.61e-23	12	KEA3	0.9685714285714285	1	MST1R	TK	MET	NA
MTOR	0.6666666667006667	243	KEA3	0.19428571428571428	4	MTOR	ATYPICAL	PIKK	FRAP
MYLK2	0.5000000000001715	197	KEA3	0.37142857142857144	3	MYLK2	CAMK	MLCK	NA
MYO3A	3.75e-8	32	KEA3	0.9028571428571428	1	MYO3A	STE	STE20	NINAC
NEK10	0.00585	92	KEA3	0.7228571428571429	2	NEK10	OTHER	NEK	NEK10
NEK11	1	267	KEA3	0	4	NEK11	OTHER	NEK	NEK11
NEK2	0.6666666666666666	230	KEA3	0.23142857142857143	4	NEK2	OTHER	NEK	NEK2
NEK3	0.5000000000000333	195	KEA3	0.37714285714285717	3	NEK3	OTHER	NEK	NEK1
NEK4	0.6995	264	KEA3	0.13428571428571429	4	NEK4	OTHER	NEK	NEK4
NEK6	0.6666666666666666	230	KEA3	0.23142857142857143	4	NEK6	OTHER	NEK	NEK6
NEK8	0.500000283	210	KEA3	0.3342857142857143	3	NEK8	OTHER	NEK	NEK8
NEK9	0.098	138	KEA3	0.5771428571428572	2	NEK9	OTHER	NEK	NEK8
NIM1K	1.5e-6	41	KEA3	0.8742857142857143	1	NIM1K	CAMK	CAMKL	NIM1
NLK	0.6666666995666667	256	KEA3	0.15714285714285714	4	NLK	CMGC	MAPK	NMO
NPR2	0.143	157	KEA3	0.52	2	NPR2	RGC	RGC	NA
NRBP2	0.086	129	KEA3	0.6028571428571429	2	NRBP2	OTHER	NRBP	NA
NTRK1	3.37e-51	3	KEA3	0.9942857142857143	1	NTRK1	TK	TRK	NA
NTRK2	0.0428	112	KEA3	0.66	2	NTRK2	TK	TRK	NA
NTRK3	4.8e-10	24	KEA3	0.9314285714285714	1	NTRK3	TK	TRK	NA
NUAK1	0.666666666666696	235	KEA3	0.21714285714285714	4	NUAK1	CAMK	CAMKL	NUAK
NUAK2	0.0817	127	KEA3	0.6114285714285714	2	NUAK2	CAMK	CAMKL	NUAK
OXSR1	1	267	KEA3	0	4	OXSR1	STE	STE20	FRAY
PAK1	0.17366666666666666	162	KEA3	0.5057142857142857	2	PAK1	STE	STE20	PAKA
PAK2	0.373	182	KEA3	0.44571428571428573	3	PAK2	STE	STE20	PAKA
PAK3	2.8e-9	28	KEA3	0.92	1	PAK3	STE	STE20	PAKA
PAK4	0.038347033333333336	111	KEA3	0.6628571428571428	2	PAK4	STE	STE20	PAKB
PAK5	0.0291	103	KEA3	0.6857142857142857	2	PAK5	STE	STE20	PAKB
PAK6	0.0615	120	KEA3	0.6342857142857142	2	PAK6	STE	STE20	PAKB
PASK	6.13e-5	56	KEA3	0.8285714285714286	1	PASK	CAMK	CAMKL	PASK
PBK	1	267	KEA3	0	4	PBK	OTHER	TOPK	NA
PDGFRA	4.4e-35	7	KEA3	0.9828571428571429	1	PDGFRA	TK	PDGFR	NA
PDGFRB	0.002316666666666667	84	KEA3	0.7457142857142857	2	PDGFRB	TK	PDGFR	NA
PDIK1L	0.0692	122	KEA3	0.6257142857142857	2	PDIK1L	OTHER	NKF4	NA
PDK1	0.095	136	KEA3	0.5828571428571429	2	PDK1	ATYPICAL	PDHK	PDHK
PDPK1	0.004245	88	KEA3	0.7342857142857143	2	PDPK1	AGC	PDK1	NA
PIK3CA	4.35e-52	1	KEA3	1	1	PIK3CA	NA	NA	NA
PIK3CB	2.19e-4	64	KEA3	0.8028571428571428	1	PIK3CB	NA	NA	NA
PIK3CG	8.05e-6	46	KEA3	0.86	1	PIK3CG	NA	NA	NA
PIK3R4	8.05e-18	15	KEA3	0.96	1	PIK3R4	OTHER	VPS15	NA
PIM1	0.33703333333333335	175	KEA3	0.4685714285714286	3	PIM1	CAMK	PIM	NA
PIM2	0.5	191	KEA3	0.38857142857142857	3	PIM2	CAMK	PIM	NA
PINK1	1	267	KEA3	0	4	PINK1	OTHER	NKF2	NA
PKMYT1	1.12e-7	34	KEA3	0.8971428571428571	1	PKMYT1	OTHER	WEE	NA
PKN1	0.09033333333333333	133	KEA3	0.5914285714285714	2	PKN1	AGC	PKN	NA
PLK1	0.4083333333333334	186	KEA3	0.4342857142857143	3	PLK1	OTHER	PLK	PLK1
PLK2	1	267	KEA3	0	4	PLK2	OTHER	PLK	PLK2
PLK3	0.6666666666685234	241	KEA3	0.2	4	PLK3	OTHER	PLK	PLK2
PLK4	1	267	KEA3	0	4	PLK4	OTHER	PLK	SAK
PNCK	0.123	150	KEA3	0.54	2	PNCK	CAMK	CAMK1	NA
PRKAA1	0.12203333333333333	149	KEA3	0.5457142857142857	2	PRKAA1	CAMK	CAMKL	AMPK
PRKAA2	0.6666666666668447	239	KEA3	0.2057142857142857	4	PRKAA2	CAMK	CAMKL	AMPK
PRKACA	0.0035766666666666664	87	KEA3	0.7371428571428571	2	PRKACA	AGC	PKA	NA
PRKACB	0.54085	225	KEA3	0.2914285714285714	3	PRKACB	AGC	PKA	NA
PRKCA	9.376666666672233e-8	33	KEA3	0.9	1	PRKCA	AGC	PKC	ALPHA
PRKCB	4.053e-6	43	KEA3	0.8685714285714285	1	PRKCB	AGC	PKC	ALPHA
PRKCD	9.77e-5	58	KEA3	0.8228571428571428	1	PRKCD	AGC	PKC	DELTA
PRKCE	0.098966666666666675	140	KEA3	0.5714285714285714	2	PRKCE	AGC	PKC	ETA
PRKCG	0.113	145	KEA3	0.5571428571428572	2	PRKCG	AGC	PKC	ALPHA
PRKCH	7.393333333333333e-4	72	KEA3	0.78	1	PRKCH	AGC	PKC	ETA
PRKCI	0.6666666666666666	230	KEA3	0.23142857142857143	4	PRKCI	AGC	PKC	IOTA
PRKCQ	0.0737	124	KEA3	0.62	2	PRKCQ	AGC	PKC	DELTA
PRKCZ	0.13633333333333333	153	KEA3	0.5314285714285715	2	PRKCZ	AGC	PKC	IOTA
PRKD1	0.19966666666666666	166	KEA3	0.4942857142857143	3	PRKD1	CAMK	PKD	NA
PRKD2	0.6666666984333334	255	KEA3	0.16	4	PRKD2	CAMK	PKD	NA
PRKD3	1.7e-7	37	KEA3	0.8885714285714286	1	PRKD3	CAMK	PKD	NA
PRKDC	0.6666666666666666	230	KEA3	0.23142857142857143	4	PRKDC	ATYPICAL	PIKK	DNAPK
PRKG1	0.6666676566666667	258	KEA3	0.15142857142857144	4	PRKG1	AGC	PKG	NA
PRKG2	0.50067	217	KEA3	0.3142857142857143	3	PRKG2	AGC	PKG	NA
PRKX	6.18e-4	71	KEA3	0.7828571428571428	1	PRKX	AGC	PKA	NA
PRKY	0.182	165	KEA3	0.49714285714285716	3	PRKY	AGC	PKA	NA
PRPF4B	0.5000000457	208	KEA3	0.34	3	PRPF4B	CMGC	DYRK	PRP4
PTK2	0.011838	97	KEA3	0.7085714285714285	2	PTK2	TK	FAK	NA
PTK2B	0.005178133333333334	90	KEA3	0.7285714285714285	2	PTK2B	TK	FAK	NA
PTK6	0.10980000000000001	143	KEA3	0.5628571428571428	2	PTK6	TK	SRC	SRM
PXK	0.5	191	KEA3	0.38857142857142857	3	PXK	OTHER	SLOB	NA
RAF1	0.6666666666666666	230	KEA3	0.23142857142857143	4	RAF1	TKL	RAF	RAF
RET	1.9554233333333333e-7	39	KEA3	0.8828571428571429	1	RET	TK	RET	NA
RIOK1	0.102	141	KEA3	0.5685714285714286	2	RIOK1	ATYPICAL	RIO	RIO1
RIPK1	0.0137	99	KEA3	0.7028571428571428	2	RIPK1	TKL	RIPK	NA
RIPK2	0.5	191	KEA3	0.38857142857142857	3	RIPK2	TKL	RIPK	NA
RIPK3	0.0785	125	KEA3	0.6171428571428571	2	RIPK3	TKL	RIPK	NA
ROCK1	0.165	160	KEA3	0.5114285714285715	2	ROCK1	AGC	DMPK	ROCK
ROCK2	0.7393333333333333	266	KEA3	0.12857142857142856	4	ROCK2	AGC	DMPK	ROCK
RPS6KA1	0.22933333333333333	168	KEA3	0.48857142857142855	3	RPS6KA1	AGC	RSK	RSK
RPS6KA2	0.5	191	KEA3	0.38857142857142857	3	RPS6KA2	AGC	RSK	RSK
RPS6KA3	0.08749666667166667	130	KEA3	0.6	2	RPS6KA3	AGC	RSK	RSK
RPS6KA4	0.500000000132	200	KEA3	0.3628571428571429	3	RPS6KA4	AGC	RSK	MSK
RPS6KA5	0.6666666666666666	230	KEA3	0.23142857142857143	4	RPS6KA5	AGC	RSK	MSK
RPS6KB1	0.21633333333333332	167	KEA3	0.49142857142857144	3	RPS6KB1	AGC	RSK	P70
